Longitude;Latitude;timeStamp ;Main (cl/min);Débit GE (ml/min);Débit GI (ml/min);Débit DI (ml/min);Débit DE (ml/min);ref_d1;ref_d2;ref_d3;ref_d4;Speed_brut;Speed_kmh;Speed_moymobile;Pressure_brut;Pressure_bars;Debit_ref_GE;Debit_ref_GI;Debit_ref_DI;Debit_ref_DE;volrate_d1;volrate_d2;volrate_d3;volrate_d4
3.8270712;43.6598669;14:34:09:151;0;1507;1488;1529;1526;76;76;76;76;41.1;4.11;4.151904762;424;4.24;1577.72381;1577.72381;1577.72381;1577.72381;72.59318729;71.67794472;73.65294185;73.50842987
3.8270712;43.6598669;14:34:09:251;0;1507;1488;1526;1526;76;76;76;76;41.1;4.11;4.148095238;422;4.22;1576.27619;1576.27619;1576.27619;1576.27619;72.65985536;71.74377224;73.57593847;73.57593847
3.8270688;43.6598679;14:34:09:350;0;1507;1488;1526;1526;76;76;76;76;41.1;4.11;4.148095238;422;4.22;1576.27619;1576.27619;1576.27619;1576.27619;72.65985536;71.74377224;73.57593847;73.57593847
3.8270688;43.6598679;14:34:09:452;0;1507;1488;1526;1526;76;76;76;76;41.1;4.11;4.148095238;423;4.23;1576.27619;1576.27619;1576.27619;1576.27619;72.65985536;71.74377224;73.57593847;73.57593847
3.8270663;43.6598687;14:34:09:564;0;1507;1491;1526;1523;53;53;107;107;40;4;4.153333333;423;4.23;1100.633333;1100.633333;2222.033333;2222.033333;72.5682183;71.79775281;73.48314607;73.33868379
3.8270663;43.6598687;14:34:09:617;0;1511;1491;1526;1526;53;53;107;107;40;4;4.153333333;423;4.23;1100.633333;1100.633333;2222.033333;2222.033333;72.76083467;71.79775281;73.48314607;73.48314607
3.8270638;43.6598696;14:34:09:719;0;1507;1485;1532;1532;53;53;107;107;41.1;4.11;4.144285714;423;4.23;1098.235714;1098.235714;2217.192857;2217.192857;72.72664598;71.66494312;73.93312651;73.93312651
3.8270638;43.6598696;14:34:09:822;0;1495;1472;1548;1548;53;53;107;107;41.1;4.11;4.14047619;422;4.22;1097.22619;1097.22619;2215.154762;2215.154762;72.21391604;71.10293272;74.77400805;74.77400805
3.8270613;43.6598705;14:34:09:927;0;1476;1457;1570;1570;53;53;107;107;41.1;4.11;4.120952381;422;4.22;1092.052381;1092.052381;2204.709524;2204.709524;71.63392651;70.71180957;76.19597874;76.19597874
3.8270613;43.6598705;14:34:10:026;0;1454;1435;1602;1602;53;53;107;107;41.1;4.11;4.101428571;420;4.2;1086.878571;1086.878571;2194.264286;2194.264286;70.9021247;69.97561825;78.11912226;78.11912226
3.8270589;43.6598715;14:34:10:127;0;1429;1409;1639;1639;53;53;107;107;41.1;4.11;4.097619048;420;4.2;1085.869048;1085.869048;2192.22619;2192.22619;69.74782103;68.77164439;79.99767577;79.99767577
3.8270589;43.6598715;14:34:10:229;0;1400;1384;1680;1680;53;53;107;107;41.1;4.11;4.093809524;421;4.21;1084.859524;1084.859524;2190.188095;2190.188095;68.39595208;67.61428405;82.07514249;82.07514249
3.8270564;43.6598724;14:34:10:329;0;1369;1356;1724;1725;53;53;107;107;41.1;4.11;4.09;421;4.21;1083.85;1083.85;2188.15;2188.15;66.94376528;66.30806846;84.30317848;84.35207824
3.8270564;43.6598724;14:34:10:424;0;1337;1324;1772;1772;53;53;107;107;41.1;4.11;4.086190476;421;4.21;1082.840476;1082.840476;2186.111905;2186.111905;65.43992542;64.80363594;86.73115022;86.73115022
3.8270539;43.6598733;14:34:10:523;0;1299;1290;1822;1822;53;53;107;107;41.1;4.11;4.091428571;421;4.21;1084.228571;1084.228571;2188.914286;2188.914286;63.49860335;63.05865922;89.06424581;89.06424581
3.8270539;43.6598733;14:34:10:626;0;1262;1252;1876;1876;53;53;107;107;41.1;4.11;4.096666667;421;4.21;1085.616667;1085.616667;2191.716667;2191.716667;61.61106591;61.12286412;91.58665582;91.58665582
3.8270516;43.6598743;14:34:10:731;0;1227;1217;1923;1923;53;53;107;107;40;4;4.096666667;421;4.21;1085.616667;1085.616667;2191.716667;2191.716667;59.90235964;59.41415785;93.88120423;93.88120423
3.8270491;43.6598753;14:34:10:832;0;1199;1189;1967;1964;53;53;107;107;40;4;4.091428571;422;4.22;1084.228571;1084.228571;2188.914286;2188.914286;58.6103352;58.12150838;96.15223464;96.00558659
3.8270491;43.6598753;14:34:10:931;0;1177;1167;2002;1999;53;53;107;107;41.1;4.11;4.091428571;422;4.22;1084.228571;1084.228571;2188.914286;2188.914286;57.5349162;57.04608939;97.86312849;97.71648045
3.8270465;43.6598761;14:34:11:032;0;1155;1148;2030;2027;53;53;107;107;41.1;4.11;4.096666667;423;4.23;1085.616667;1085.616667;2191.716667;2191.716667;56.38730675;56.0455655;99.10496338;98.95850285
3.8270465;43.6598761;14:34:11:138;0;1139;1133;2055;2052;53;53;107;107;43;4.3;4.092857143;423;4.23;1084.607143;1084.607143;2189.678571;2189.678571;55.65794066;55.36474695;100.4188482;100.2722513
3.8270465;43.6598761;14:34:11:238;0;1126;1117;2077;2068;53;53;107;107;43;4.3;4.098095238;423;4.23;1085.995238;1085.995238;2192.480952;2192.480952;54.95235882;54.51313037;101.3641645;100.9249361
3.827044;43.6598771;14:34:11:337;0;1114;1104;2099;2087;53;53;107;107;41.1;4.11;4.107142857;423;4.23;1088.392857;1088.392857;2197.321429;2197.321429;54.24695652;53.76;102.2121739;101.6278261
3.8270417;43.6598781;14:34:11:434;0;1101;1095;2115;2103;53;53;107;107;41.1;4.11;4.107142857;421;4.21;1088.392857;1088.392857;2197.321429;2197.321429;53.61391304;53.32173913;102.9913043;102.4069565
3.8270417;43.6598781;14:34:11:532;0;1095;1082;2128;2115;53;53;107;107;41.1;4.11;4.107142857;421;4.21;1088.392857;1088.392857;2197.321429;2197.321429;53.32173913;52.68869565;103.6243478;102.9913043
3.8270392;43.6598791;14:34:11:636;0;1089;1076;2137;2125;53;53;107;107;41.1;4.11;4.107142857;421;4.21;1088.392857;1088.392857;2197.321429;2197.321429;53.02956522;52.39652174;104.0626087;103.4782609
3.8270392;43.6598791;14:34:11:734;0;1082;1073;2146;2134;53;53;107;107;41.1;4.11;4.112380952;421;4.21;1089.780952;1089.780952;2200.12381;2200.12381;52.62158407;52.18388143;104.3677629;103.7841593
3.8270366;43.65988;14:34:11:833;0;1076;1067;2156;2143;53;53;107;107;41.1;4.11;4.117619048;420;4.2;1091.169048;1091.169048;2202.92619;2202.92619;52.26321267;51.82606684;104.7207124;104.0892795
3.8270366;43.65988;14:34:11:938;0;1073;1063;2162;2150;53;53;107;107;41.9;4.19;4.117619048;420;4.2;1091.169048;1091.169048;2202.92619;2202.92619;52.1174974;51.63177981;105.0121429;104.4292818
3.8270342;43.6598809;14:34:12:045;0;1073;1057;2169;2156;53;53;107;107;41.9;4.19;4.121428571;420;4.2;1092.178571;1092.178571;2204.964286;2204.964286;52.06932409;51.29289428;105.254766;104.6239168
3.8270342;43.6598809;14:34:12:151;0;1070;1054;2172;2162;53;53;107;107;40;4;4.125238095;420;4.2;1093.188095;1093.188095;2207.002381;2207.002381;51.8757936;51.1000808;105.3030128;104.8181923
3.8270318;43.6598819;14:34:12:260;0;1066;1051;2175;2169;53;53;107;107;40;4;4.12;420;4.2;1091.8;1091.8;2204.2;2204.2;51.74757282;51.01941748;105.5825243;105.2912621
3.8270318;43.6598819;14:34:12:363;0;1063;1048;2178;2172;53;53;107;107;41.1;4.11;4.114761905;420;4.2;1090.411905;1090.411905;2201.397619;2201.397619;51.66763106;50.93854878;105.8627474;105.5711145
3.8270293;43.6598829;14:34:12:462;0;1060;1048;2178;2175;53;53;107;107;41.1;4.11;4.114761905;420;4.2;1090.411905;1090.411905;2201.397619;2201.397619;51.5218146;50.93854878;105.8627474;105.7169309
3.8270293;43.6598829;14:34:12:563;0;1057;1048;2184;2178;53;53;107;107;41.9;4.19;4.114761905;420;4.2;1090.411905;1090.411905;2201.397619;2201.397619;51.37599815;50.93854878;106.1543803;105.8627474
3.8270267;43.6598838;14:34:12:662;0;1054;1051;2184;2181;53;53;107;107;41.9;4.19;4.118571429;420;4.2;1091.421429;1091.421429;2203.435714;2203.435714;51.1827957;51.03711412;106.0561915;105.9105099
3.8270267;43.6598838;14:34:12:759;0;1051;1051;2184;2181;53;53;107;107;41.9;4.19;4.122380952;420;4.2;1092.430952;1092.430952;2205.47381;2205.47381;50.98995033;50.98995033;105.9581841;105.8126372
3.8270244;43.6598848;14:34:12:856;0;1051;1051;2184;2181;53;53;107;107;41.9;4.19;4.126190476;421;4.21;1093.440476;1093.440476;2207.511905;2207.511905;50.94287363;50.94287363;105.8603578;105.7149452
3.8270244;43.6598848;14:34:12:954;0;1048;1048;2184;2181;53;53;107;107;38.9;3.89;4.135238095;421;4.21;1095.838095;1095.838095;2212.352381;2212.352381;50.68631967;50.68631967;105.6287425;105.4836481
3.8270219;43.6598858;14:34:13:057;0;1045;1048;2184;2181;53;53;107;107;38.9;3.89;4.13;421;4.21;1094.45;1094.45;2209.55;2209.55;50.60532688;50.75060533;105.7627119;105.6174334
3.8270219;43.6598858;14:34:13:159;0;1042;1048;2184;2181;53;53;107;107;41.9;4.19;4.11952381;421;4.21;1091.67381;1091.67381;2203.945238;2203.945238;50.58837129;50.87966709;106.0316726;105.8860247
3.8270195;43.6598867;14:34:13:261;0;1039;1048;2184;2181;53;53;107;107;41.9;4.19;4.123333333;421;4.21;1092.683333;1092.683333;2205.983333;2205.983333;50.39611964;50.83265966;105.9337106;105.7881973
3.8270195;43.6598867;14:34:13:361;0;1039;1048;2184;2184;53;53;107;107;40;4;4.118095238;421;4.21;1091.295238;1091.295238;2203.180952;2203.180952;50.46022202;50.8973173;106.0684551;106.0684551
3.8270169;43.6598875;14:34:13:467;0;1039;1048;2184;2184;53;53;107;107;41.9;4.19;4.103809524;421;4.21;1087.509524;1087.509524;2195.538095;2195.538095;50.63587839;51.07449524;106.4376886;106.4376886
3.8270169;43.6598875;14:34:13:572;0;1039;1048;2184;2184;53;53;107;107;41.9;4.19;4.107619048;421;4.21;1088.519048;1088.519048;2197.57619;2197.57619;50.58891723;51.02712729;106.3389752;106.3389752
3.8270145;43.6598885;14:34:13:669;0;1039;1045;2184;2184;53;53;107;107;41.1;4.11;4.111428571;421;4.21;1089.528571;1089.528571;2199.614286;2199.614286;50.54204309;50.83391244;106.2404448;106.2404448
3.8270145;43.6598885;14:34:13:766;0;1039;1042;2184;2184;53;53;107;107;41.1;4.11;4.111428571;421;4.21;1089.528571;1089.528571;2199.614286;2199.614286;50.54204309;50.68797776;106.2404448;106.2404448
3.8270121;43.6598896;14:34:13:864;0;1039;1042;2184;2188;53;53;107;107;41.1;4.11;4.111428571;420;4.2;1089.528571;1089.528571;2199.614286;2199.614286;50.54204309;50.68797776;106.2404448;106.4350243
3.8270121;43.6598896;14:34:13:960;0;1039;1045;2184;2188;53;53;107;107;41.1;4.11;4.111428571;420;4.2;1089.528571;1089.528571;2199.614286;2199.614286;50.54204309;50.83391244;106.2404448;106.4350243
3.8270096;43.6598905;14:34:14:060;0;1039;1045;2184;2188;53;53;107;107;41.1;4.11;4.111428571;421;4.21;1089.528571;1089.528571;2199.614286;2199.614286;50.54204309;50.83391244;106.2404448;106.4350243
3.8270096;43.6598905;14:34:14:158;0;1039;1048;2181;2188;53;53;107;107;41.1;4.11;4.107619048;421;4.21;1088.519048;1088.519048;2197.57619;2197.57619;50.58891723;51.02712729;106.1929052;106.5337352
3.827007;43.6598914;14:34:14:261;0;1039;1048;2181;2188;53;53;107;107;41.9;4.19;4.103809524;421;4.21;1087.509524;1087.509524;2195.538095;2195.538095;50.63587839;51.07449524;106.2914829;106.6326294
3.827007;43.6598914;14:34:14:365;0;1039;1048;2181;2184;53;53;107;107;41.9;4.19;4.112857143;421;4.21;1089.907143;1089.907143;2200.378571;2200.378571;50.52448767;50.96213963;106.0576589;106.2035429
3.8270047;43.6598923;14:34:14:473;0;1039;1045;2178;2181;53;53;107;107;40;4;4.121904762;420;4.2;1092.304762;1092.304762;2205.219048;2205.219048;50.41358595;50.70471349;105.6792976;105.8248614
3.8270047;43.6598923;14:34:14:580;0;1039;1045;2178;2181;53;53;107;107;40;4;4.116666667;420;4.2;1090.916667;1090.916667;2202.416667;2202.416667;50.47773279;50.76923077;105.8137652;105.9595142
3.8270021;43.6598933;14:34:14:680;0;1042;1045;2178;2181;53;53;107;107;41.9;4.19;4.111428571;420;4.2;1089.528571;1089.528571;2199.614286;2199.614286;50.68797776;50.83391244;105.9485754;106.0945101
3.8270021;43.6598933;14:34:14:776;0;1042;1045;2175;2181;53;53;107;107;41.9;4.19;4.111428571;420;4.2;1089.528571;1089.528571;2199.614286;2199.614286;50.68797776;50.83391244;105.8026407;106.0945101
3.8269998;43.6598943;14:34:14:875;0;1042;1045;2172;2181;53;53;107;107;40;4;4.111428571;421;4.21;1089.528571;1089.528571;2199.614286;2199.614286;50.68797776;50.83391244;105.656706;106.0945101
3.8269998;43.6598943;14:34:14:973;0;1042;1042;2172;2181;53;53;107;107;40;4;4.102380952;421;4.21;1087.130952;1087.130952;2194.77381;2194.77381;50.79976785;50.79976785;105.8897272;106.3284968
3.8269974;43.6598952;14:34:15:075;0;1042;1042;2175;2181;53;53;107;107;40;4;4.093333333;419;4.19;1084.733333;1084.733333;2189.933333;2189.933333;50.91205212;50.91205212;106.2703583;106.5635179
3.8269974;43.6598952;14:34:15:172;0;1045;1039;2175;2178;53;53;107;107;40;4;4.098571429;419;4.19;1086.121429;1086.121429;2192.735714;2192.735714;50.99337748;50.70059254;106.1345417;106.2809341
3.8269949;43.6598961;14:34:15:276;0;1045;1035;2175;2178;53;53;107;107;41.1;4.11;4.103809524;418;4.18;1087.509524;1087.509524;2195.538095;2195.538095;50.92828963;50.44093757;105.9990717;106.1452773
3.8269949;43.6598961;14:34:15:378;0;1048;1035;2175;2178;53;53;107;107;41.1;4.11;4.1;418;4.18;1086.5;1086.5;2193.5;2193.5;51.12195122;50.48780488;106.097561;106.2439024
3.8269923;43.659897;14:34:15:482;0;1048;1035;2178;2178;53;53;107;107;41.9;4.19;4.096190476;419;4.19;1085.490476;1085.490476;2191.461905;2191.461905;51.16949547;50.53475936;106.342711;106.342711
3.8269923;43.659897;14:34:15:595;0;1048;1032;2178;2178;53;53;107;107;41.9;4.19;4.105238095;419;4.19;1087.888095;1087.888095;2196.302381;2196.302381;51.05672196;50.27723002;106.1083401;106.1083401
3.8269899;43.659898;14:34:15:702;0;1045;1032;2178;2178;53;53;107;107;41.1;4.11;4.105238095;419;4.19;1087.888095;1087.888095;2196.302381;2196.302381;50.91056722;50.27723002;106.1083401;106.1083401
3.8269899;43.659898;14:34:15:806;0;1045;1029;2181;2178;53;53;107;107;41.1;4.11;4.101428571;419;4.19;1086.878571;1086.878571;2194.264286;2194.264286;50.95785441;50.17763845;106.353187;106.2068966
3.8269875;43.6598989;14:34:15:863;0;1048;1029;2181;2178;53;53;107;107;40;4;4.101428571;418;4.18;1086.878571;1086.878571;2194.264286;2194.264286;51.1041449;50.17763845;106.353187;106.2068966
3.8269875;43.6598989;14:34:16:009;0;1051;1029;2181;2178;53;53;107;107;40;4;4.096190476;418;4.18;1085.490476;1085.490476;2191.461905;2191.461905;51.31597303;50.24180423;106.4891886;106.342711
3.826985;43.6598999;14:34:16:066;0;1054;1026;2181;2181;53;53;107;107;41.1;4.11;4.090952381;419;4.19;1084.102381;1084.102381;2188.659524;2188.659524;51.52834362;50.15946921;106.6255384;106.6255384
3.826985;43.6598999;14:34:16:211;0;1054;1026;2181;2181;53;53;107;107;41.1;4.11;4.090952381;419;4.19;1084.102381;1084.102381;2188.659524;2188.659524;51.52834362;50.15946921;106.6255384;106.6255384
3.8269827;43.6599009;14:34:16:268;0;1057;1026;2184;2184;53;53;107;107;40;4;4.090952381;420;4.2;1084.102381;1084.102381;2188.659524;2188.659524;51.67500873;50.15946921;106.7722035;106.7722035
3.8269827;43.6599009;14:34:16:411;0;1057;1026;2184;2188;53;53;107;107;40;4;4.085714286;420;4.2;1082.714286;1082.714286;2185.857143;2185.857143;51.74125874;50.22377622;106.9090909;107.1048951
3.8269803;43.6599018;14:34:16:513;0;1060;1026;2184;2191;53;53;107;107;38.9;3.89;4.076666667;419;4.19;1080.316667;1080.316667;2181.016667;2181.016667;52.00327065;50.33524121;107.1463614;107.4897792
3.8269803;43.6599018;14:34:16:570;0;1063;1029;2184;2194;53;53;107;107;38.9;3.89;4.062380952;419;4.19;1076.530952;1076.530952;2173.37381;2173.37381;52.33384128;50.65994608;107.5231509;108.015473
3.8269779;43.6599027;14:34:16:674;0;1066;1029;2184;2191;53;53;107;107;41.1;4.11;4.057142857;420;4.2;1075.142857;1075.142857;2170.571429;2170.571429;52.54929577;50.72535211;107.6619718;108.0070423
3.8269779;43.6599027;14:34:16:780;0;1066;1032;2188;2194;53;53;107;107;41.1;4.11;4.062380952;420;4.2;1076.530952;1076.530952;2173.37381;2173.37381;52.48153792;50.80764271;107.7200797;108.015473
3.8269755;43.6599039;14:34:16:886;0;1066;1032;2188;2194;53;53;107;107;43;4.3;4.058571429;421;4.21;1075.521429;1075.521429;2171.335714;2171.335714;52.53079901;50.85533263;107.8211897;108.1168603
3.8269755;43.6599039;14:34:16:984;0;1063;1032;2188;2194;53;53;107;107;43;4.3;4.063809524;421;4.21;1076.909524;1076.909524;2174.138095;2174.138095;52.31544411;50.78978205;107.6822123;107.9775018
3.8269733;43.659905;14:34:17:084;0;1060;1035;2188;2194;53;53;107;107;40;4;4.078095238;421;4.21;1080.695238;1080.695238;2181.780952;2181.780952;51.98505371;50.75899113;107.3049977;107.5992527
3.8269733;43.659905;14:34:17:181;0;1060;1035;2188;2194;53;53;107;107;40;4;4.078095238;421;4.21;1080.695238;1080.695238;2181.780952;2181.780952;51.98505371;50.75899113;107.3049977;107.5992527
3.8269709;43.6599059;14:34:17:282;0;1060;1039;2188;2194;53;53;107;107;40;4;4.078095238;419;4.19;1080.695238;1080.695238;2181.780952;2181.780952;51.98505371;50.95516114;107.3049977;107.5992527
3.8269709;43.6599059;14:34:17:380;0;1060;1039;2188;2194;53;53;107;107;40;4;4.078095238;419;4.19;1080.695238;1080.695238;2181.780952;2181.780952;51.98505371;50.95516114;107.3049977;107.5992527
3.8269685;43.6599069;14:34:17:481;0;1057;1039;2188;2191;53;53;107;107;40;4;4.072857143;419;4.19;1079.307143;1079.307143;2178.978571;2178.978571;51.90459488;51.02069449;107.4430025;107.5903192
3.8269685;43.6599069;14:34:17:582;0;1054;1039;2188;2191;53;53;107;107;40;4;4.067619048;419;4.19;1077.919048;1077.919048;2176.17619;2176.17619;51.82392882;51.08639663;107.5813627;107.7288691
3.8269662;43.659908;14:34:17:681;0;1051;1039;2188;2191;53;53;107;107;40;4;4.058571429;419;4.19;1075.521429;1075.521429;2171.335714;2171.335714;51.79162267;51.20028159;107.8211897;107.969025
3.8269662;43.659908;14:34:17:778;0;1051;1039;2188;2191;53;53;107;107;40;4;4.04952381;419;4.19;1073.12381;1073.12381;2166.495238;2166.495238;51.90733772;51.31467545;108.0620884;108.210254
3.8269638;43.659909;14:34:17:885;0;1048;1039;2188;2188;53;53;107;107;41.1;4.11;4.044285714;419;4.19;1071.735714;1071.735714;2163.692857;2163.692857;51.82620982;51.38113741;108.2020487;108.2020487
3.8269638;43.659909;14:34:17:993;0;1048;1039;2188;2188;53;53;107;107;41.1;4.11;4.044285714;419;4.19;1071.735714;1071.735714;2163.692857;2163.692857;51.82620982;51.38113741;108.2020487;108.2020487
3.8269613;43.6599099;14:34:18:101;0;1051;1039;2184;2188;53;53;107;107;41.1;4.11;4.04952381;419;4.19;1073.12381;1073.12381;2166.495238;2166.495238;51.90733772;51.31467545;107.8645343;108.0620884
3.8269613;43.6599099;14:34:18:197;0;1051;1039;2184;2188;53;53;107;107;41.1;4.11;4.054761905;419;4.19;1074.511905;1074.511905;2169.297619;2169.297619;51.84028186;51.2483852;107.7251908;107.9224897
3.826959;43.6599109;14:34:18:295;0;1051;1039;2184;2188;53;53;107;107;41.1;4.11;4.054761905;420;4.2;1074.511905;1074.511905;2169.297619;2169.297619;51.84028186;51.2483852;107.7251908;107.9224897
3.826959;43.6599109;14:34:18:393;0;1051;1039;2181;2188;53;53;107;107;41.1;4.11;4.054761905;420;4.2;1074.511905;1074.511905;2169.297619;2169.297619;51.84028186;51.2483852;107.5772167;107.9224897
3.8269566;43.659912;14:34:18:490;0;1051;1039;2184;2188;53;53;107;107;41.1;4.11;4.06;421;4.21;1075.9;1075.9;2172.1;2172.1;51.77339901;51.18226601;107.5862069;107.7832512
3.8269566;43.659912;14:34:18:594;0;1051;1039;2184;2188;53;53;107;107;41.1;4.11;4.065238095;421;4.21;1077.288095;1077.288095;2174.902381;2174.902381;51.70668853;51.11631721;107.4475811;107.6443716
3.8269542;43.6599129;14:34:18:698;0;1051;1039;2181;2188;53;53;107;107;40;4;4.075714286;421;4.21;1080.064286;1080.064286;2180.507143;2180.507143;51.57378198;50.98492815;107.0241851;107.3676831
3.8269542;43.6599129;14:34:18:802;0;1051;1039;2181;2188;53;53;107;107;40;4;4.080952381;421;4.21;1081.452381;1081.452381;2183.309524;2183.309524;51.5075846;50.91948658;106.8868145;107.2298716
3.8269516;43.6599138;14:34:18:902;0;1054;1039;2181;2188;53;53;107;107;43;4.3;4.075714286;421;4.21;1080.064286;1080.064286;2180.507143;2180.507143;51.72099544;50.98492815;107.0241851;107.3676831
3.8269516;43.6599138;14:34:19:004;0;1054;1039;2181;2188;53;53;107;107;43;4.3;4.084761905;421;4.21;1082.461905;1082.461905;2185.347619;2185.347619;51.60643507;50.87199813;106.7871299;107.1298671
3.8269492;43.6599148;14:34:19:116;0;1054;1039;2181;2188;53;53;107;107;41.1;4.11;4.084761905;420;4.2;1082.461905;1082.461905;2185.347619;2185.347619;51.60643507;50.87199813;106.7871299;107.1298671
3.8269492;43.6599148;14:34:19:227;0;1054;1039;2181;2188;53;53;107;107;41.1;4.11;4.075714286;420;4.2;1080.064286;1080.064286;2180.507143;2180.507143;51.72099544;50.98492815;107.0241851;107.3676831
3.8269467;43.6599159;14:34:19:286;0;1051;1039;2181;2188;53;53;107;107;43;4.3;4.080952381;420;4.2;1081.452381;1081.452381;2183.309524;2183.309524;51.5075846;50.91948658;106.8868145;107.2298716
3.8269467;43.6599159;14:34:19:388;0;1048;1039;2181;2184;53;53;107;107;43;4.3;4.095238095;420;4.2;1085.238095;1085.238095;2190.952381;2190.952381;51.18139535;50.74186047;106.5139535;106.6604651
3.8269442;43.6599168;14:34:19:488;0;1048;1039;2181;2184;53;53;107;107;41.1;4.11;4.10952381;420;4.2;1089.02381;1089.02381;2198.595238;2198.595238;51.00347625;50.56546929;106.1436848;106.2896871
3.8269442;43.6599168;14:34:19:590;0;1051;1039;2181;2181;53;53;107;107;41.1;4.11;4.114761905;420;4.2;1090.411905;1090.411905;2201.397619;2201.397619;51.08436524;50.50109941;106.0085638;106.0085638
3.8269417;43.6599179;14:34:19:690;0;1051;1039;2184;2181;53;53;107;107;41.9;4.19;4.12;420;4.2;1091.8;1091.8;2204.2;2204.2;51.01941748;50.4368932;106.0194175;105.8737864
3.8269417;43.6599179;14:34:19:836;0;1051;1039;2184;2181;53;53;107;107;41.9;4.19;4.129047619;420;4.2;1094.197619;1094.197619;2209.040476;2209.040476;50.90762311;50.32637527;105.7871064;105.6417945
3.8269396;43.6599191;14:34:19:891;0;1048;1039;2184;2181;53;53;107;107;40;4;4.138095238;420;4.2;1096.595238;1096.595238;2213.880952;2213.880952;50.65132336;50.21634062;105.5558113;105.410817
3.8269396;43.6599191;14:34:20:035;0;1048;1035;2188;2184;53;53;107;107;40;4;4.138095238;420;4.2;1096.595238;1096.595238;2213.880952;2213.880952;50.65132336;50.02301496;105.7491369;105.5558113
3.8269371;43.6599201;14:34:20:136;0;1048;1035;2188;2181;53;53;107;107;41.1;4.11;4.132857143;422;4.22;1095.207143;1095.207143;2211.078571;2211.078571;50.71552022;50.08641549;105.8831663;105.5444176
3.8269371;43.6599201;14:34:20:239;0;1048;1032;2191;2181;53;53;107;107;41.1;4.11;4.132857143;422;4.22;1095.207143;1095.207143;2211.078571;2211.078571;50.71552022;49.94123747;106.0283443;105.5444176
3.8269346;43.6599209;14:34:20:298;0;1051;1032;2191;2181;53;53;107;107;40;4;4.132857143;422;4.22;1095.207143;1095.207143;2211.078571;2211.078571;50.86069824;49.94123747;106.0283443;105.5444176
3.8269346;43.6599209;14:34:20:401;0;1054;1032;2191;2181;53;53;107;107;40;4;4.127619048;422;4.22;1093.819048;1093.819048;2208.27619;2208.27619;51.07060452;50.00461467;106.162898;105.6783572
3.8269323;43.6599222;14:34:20:502;0;1054;1032;2191;2184;53;53;107;107;43;4.3;4.122380952;422;4.22;1092.430952;1092.430952;2205.47381;2205.47381;51.13549729;50.06815294;106.2977937;105.9581841
3.8269323;43.6599222;14:34:20:602;0;1051;1032;2188;2188;53;53;107;107;43;4.3;4.131428571;422;4.22;1094.828571;1094.828571;2210.314286;2210.314286;50.87828492;49.95850622;105.9197787;105.9197787
3.82693;43.6599233;14:34:20:701;0;1051;1032;2191;2188;53;53;107;107;41.9;4.19;4.14047619;422;4.22;1097.22619;1097.22619;2215.154762;2215.154762;50.76710753;49.8493387;105.8332375;105.6883266
3.82693;43.6599233;14:34:20:799;0;1054;1032;2191;2184;53;53;107;107;41.9;4.19;4.144285714;422;4.22;1098.235714;1098.235714;2217.192857;2217.192857;50.86521889;49.80351603;105.7359531;105.3981386
3.8269275;43.6599243;14:34:20:899;0;1054;1032;2191;2184;53;53;107;107;41.1;4.11;4.153333333;420;4.2;1100.633333;1100.633333;2222.033333;2222.033333;50.75441413;49.69502408;105.505618;105.1685393
3.8269275;43.6599243;14:34:21:047;0;1054;1032;2191;2181;53;53;107;107;41.1;4.11;4.158571429;420;4.2;1102.021429;1102.021429;2224.835714;2224.835714;50.69048437;49.63242872;105.3727241;104.8917898
3.8269251;43.6599252;14:34:21:101;0;1054;1032;2191;2181;53;53;107;107;40;4;4.14952381;420;4.2;1099.62381;1099.62381;2219.995238;2219.995238;50.80100987;49.74064723;105.6024788;105.1204958
3.8269251;43.6599252;14:34:21:245;0;1051;1035;2188;2181;53;53;107;107;40;4;4.135238095;420;4.2;1095.838095;1095.838095;2212.352381;2212.352381;50.83141409;50.05757715;105.8222018;105.4836481
3.8269228;43.6599264;14:34:21:303;0;1048;1035;2188;2178;53;53;107;107;41.1;4.11;4.13;420;4.2;1094.45;1094.45;2209.55;2209.55;50.75060533;50.12106538;105.9564165;105.472155
3.8269228;43.6599264;14:34:21:404;0;1045;1035;2188;2178;53;53;107;107;41.1;4.11;4.13;420;4.2;1094.45;1094.45;2209.55;2209.55;50.60532688;50.12106538;105.9564165;105.472155
3.8269204;43.6599274;14:34:21:509;0;1045;1035;2188;2178;53;53;107;107;41.1;4.11;4.120952381;420;4.2;1092.052381;1092.052381;2204.709524;2204.709524;50.71643171;50.231107;106.1890455;105.7037208
3.8269204;43.6599274;14:34:21:614;0;1045;1035;2188;2175;53;53;107;107;41.1;4.11;4.111904762;420;4.2;1089.654762;1089.654762;2199.869048;2199.869048;50.82802548;50.34163289;106.4226983;105.790388
3.8269179;43.6599284;14:34:21:718;0;1045;1035;2188;2175;53;53;107;107;41.1;4.11;4.111904762;420;4.2;1089.654762;1089.654762;2199.869048;2199.869048;50.82802548;50.34163289;106.4226983;105.790388
3.8269179;43.6599284;14:34:21:814;0;1042;1035;2184;2175;53;53;107;107;41.1;4.11;4.111904762;420;4.2;1089.654762;1089.654762;2199.869048;2199.869048;50.6821077;50.34163289;106.2281413;105.790388
